Bot Type,run_id,q,bot_pos_init,button_pos_init,fire_init,steps,result,final_frame,seed_value
Bot 2,4251e129-a5ab-4386-9781-89ae7dd3f568,0.8500000000000001,"(28, 36)","(5, 3)","(27, 32)",9,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/4251e129-a5ab-4386-9781-89ae7dd3f568.png,35939
Bot 3,99a80009-a340-4c45-85ac-99feac4fab13,0.8500000000000001,"(28, 36)","(5, 3)","(27, 32)",9,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/99a80009-a340-4c45-85ac-99feac4fab13.png,35939
Bot 4,787c3034-338d-4c36-ab31-b83ca301cb18,0.8500000000000001,"(28, 36)","(5, 3)","(27, 32)",9,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/787c3034-338d-4c36-ab31-b83ca301cb18.png,35939
Bot 1,1013a3a6-72b4-47a2-93e0-37200b43695b,0.8500000000000001,"(17, 17)","(38, 21)","(9, 30)",33,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/1013a3a6-72b4-47a2-93e0-37200b43695b.png,71130
Bot 2,8d94830b-4546-47c8-9929-a7e544caba54,0.8500000000000001,"(17, 17)","(38, 21)","(9, 30)",33,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/8d94830b-4546-47c8-9929-a7e544caba54.png,71130
Bot 3,a038266b-d9a0-4a97-9f94-a8edb2457654,0.8500000000000001,"(17, 17)","(38, 21)","(9, 30)",33,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a038266b-d9a0-4a97-9f94-a8edb2457654.png,71130
Bot 4,46626030-24a3-44ef-a60d-c4e0be889f2c,0.8500000000000001,"(17, 17)","(38, 21)","(9, 30)",33,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/46626030-24a3-44ef-a60d-c4e0be889f2c.png,71130
Bot 1,4bf7d834-342a-402f-b5c1-fb64f793a797,0.8500000000000001,"(31, 20)","(31, 13)","(5, 13)",11,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/4bf7d834-342a-402f-b5c1-fb64f793a797.png,81181
Bot 2,201b8d41-9951-4b4f-aa2a-a8e7a947b091,0.8500000000000001,"(31, 20)","(31, 13)","(5, 13)",11,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/201b8d41-9951-4b4f-aa2a-a8e7a947b091.png,81181
Bot 3,39b5c8ae-a721-4666-a8ad-c9ee538dd291,0.8500000000000001,"(31, 20)","(31, 13)","(5, 13)",11,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/39b5c8ae-a721-4666-a8ad-c9ee538dd291.png,81181
Bot 4,0b78fb30-4d9e-4519-bbee-7616463e48a9,0.8500000000000001,"(31, 20)","(31, 13)","(5, 13)",11,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0b78fb30-4d9e-4519-bbee-7616463e48a9.png,81181
Bot 1,b755004a-a54a-4a39-9ad5-7be3a71890a0,0.8500000000000001,"(20, 25)","(14, 7)","(29, 7)",24,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/b755004a-a54a-4a39-9ad5-7be3a71890a0.png,38990
Bot 2,3f3ce9c4-f542-4605-8ef9-a9f921e16684,0.8500000000000001,"(20, 25)","(14, 7)","(29, 7)",25,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/3f3ce9c4-f542-4605-8ef9-a9f921e16684.png,38990
Bot 3,946d2110-5093-4781-9742-769c18f3f3ee,0.8500000000000001,"(20, 25)","(14, 7)","(29, 7)",24,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/946d2110-5093-4781-9742-769c18f3f3ee.png,38990
Bot 4,d5872fc7-fc37-42e7-a70a-49aa7a2259dc,0.8500000000000001,"(20, 25)","(14, 7)","(29, 7)",26,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/d5872fc7-fc37-42e7-a70a-49aa7a2259dc.png,38990
Bot 1,5572a52c-dc16-4fdd-99df-e9bfa1f3ecb2,0.8500000000000001,"(13, 24)","(10, 11)","(18, 25)",16,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5572a52c-dc16-4fdd-99df-e9bfa1f3ecb2.png,43347
Bot 2,07247378-8eae-4261-ade8-0a1b6f96385d,0.8500000000000001,"(13, 24)","(10, 11)","(18, 25)",16,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/07247378-8eae-4261-ade8-0a1b6f96385d.png,43347
Bot 3,2f0d76e2-2797-4bfe-a9a2-75f67e1752fa,0.8500000000000001,"(13, 24)","(10, 11)","(18, 25)",16,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/2f0d76e2-2797-4bfe-a9a2-75f67e1752fa.png,43347
Bot 4,9ff18597-db6f-46ec-9b63-522512d09506,0.8500000000000001,"(13, 24)","(10, 11)","(18, 25)",16,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/9ff18597-db6f-46ec-9b63-522512d09506.png,43347
Bot 1,3019ed54-c7f7-46ac-ba7d-1586a22e3969,0.8500000000000001,"(30, 10)","(27, 38)","(5, 27)",29,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/3019ed54-c7f7-46ac-ba7d-1586a22e3969.png,95747
Bot 2,7ef30c18-8f94-4db8-bc1c-7be1e29e3fd2,0.8500000000000001,"(30, 10)","(27, 38)","(5, 27)",31,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/7ef30c18-8f94-4db8-bc1c-7be1e29e3fd2.png,95747
Bot 3,860cc470-968b-4ab9-940f-a0715b0728dc,0.8500000000000001,"(30, 10)","(27, 38)","(5, 27)",31,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/860cc470-968b-4ab9-940f-a0715b0728dc.png,95747
Bot 4,d44b2ac4-7c9c-498c-a2c4-59814c874205,0.8500000000000001,"(30, 10)","(27, 38)","(5, 27)",33,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/d44b2ac4-7c9c-498c-a2c4-59814c874205.png,95747
Bot 1,fc1df639-537f-4e81-83cb-95913a8e0544,0.8500000000000001,"(23, 5)","(24, 29)","(7, 35)",22,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/fc1df639-537f-4e81-83cb-95913a8e0544.png,40734
Bot 2,ca762d06-15de-42a7-974e-462588a79764,0.8500000000000001,"(23, 5)","(24, 29)","(7, 35)",25,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/ca762d06-15de-42a7-974e-462588a79764.png,40734
Bot 3,fc0eda43-43e0-47fc-bf2f-89a9be898695,0.8500000000000001,"(23, 5)","(24, 29)","(7, 35)",30,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/fc0eda43-43e0-47fc-bf2f-89a9be898695.png,40734
Bot 4,0ab98bbe-ec59-450d-93a9-053e74f0cce0,0.8500000000000001,"(23, 5)","(24, 29)","(7, 35)",26,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0ab98bbe-ec59-450d-93a9-053e74f0cce0.png,40734
Bot 1,cf42aa11-07dc-4d8a-8f37-b47f276c5359,0.8500000000000001,"(37, 15)","(16, 4)","(24, 10)",12,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/cf42aa11-07dc-4d8a-8f37-b47f276c5359.png,4105
Bot 2,8dd1c036-e0d3-4172-8bf7-916a59bbb588,0.8500000000000001,"(37, 15)","(16, 4)","(24, 10)",15,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/8dd1c036-e0d3-4172-8bf7-916a59bbb588.png,4105
Bot 3,d2b600d0-aae4-480e-a948-ce66cdded186,0.8500000000000001,"(37, 15)","(16, 4)","(24, 10)",14,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/d2b600d0-aae4-480e-a948-ce66cdded186.png,4105
Bot 4,f3a47159-d9dd-4c45-9ee3-67f046b59fa9,0.8500000000000001,"(37, 15)","(16, 4)","(24, 10)",14,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/f3a47159-d9dd-4c45-9ee3-67f046b59fa9.png,4105
Bot 1,1f939337-c8b4-43e7-9aab-70eb2477d390,0.8500000000000001,"(37, 22)","(38, 18)","(18, 20)",7,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/1f939337-c8b4-43e7-9aab-70eb2477d390.png,144
Bot 2,ee5ce0ab-b9fd-41a8-9d67-06b8c0092ab2,0.8500000000000001,"(37, 22)","(38, 18)","(18, 20)",7,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/ee5ce0ab-b9fd-41a8-9d67-06b8c0092ab2.png,144
Bot 3,eb875e0b-e953-4e8c-93a7-766bdc94e050,0.8500000000000001,"(37, 22)","(38, 18)","(18, 20)",7,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/eb875e0b-e953-4e8c-93a7-766bdc94e050.png,144
Bot 4,b4306f79-b5d0-4895-9966-c5ebb6854b4d,0.8500000000000001,"(37, 22)","(38, 18)","(18, 20)",7,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/b4306f79-b5d0-4895-9966-c5ebb6854b4d.png,144
Bot 1,13b2b92b-07d8-427e-aac6-caf839793c67,0.8500000000000001,"(1, 29)","(7, 12)","(17, 24)",27,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/13b2b92b-07d8-427e-aac6-caf839793c67.png,60170
Bot 2,ecfef5bf-37e4-475f-8ea5-4bb154e73b02,0.8500000000000001,"(1, 29)","(7, 12)","(17, 24)",25,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/ecfef5bf-37e4-475f-8ea5-4bb154e73b02.png,60170
Bot 3,86a0fa62-2606-4de1-96fe-a77e65141c87,0.8500000000000001,"(1, 29)","(7, 12)","(17, 24)",21,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/86a0fa62-2606-4de1-96fe-a77e65141c87.png,60170
Bot 4,c469c40f-fd73-45c9-90b6-bcb55b286e21,0.8500000000000001,"(1, 29)","(7, 12)","(17, 24)",18,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c469c40f-fd73-45c9-90b6-bcb55b286e21.png,60170
Bot 1,87ba3df8-91e1-44f8-8e13-02ab31330da9,0.8500000000000001,"(9, 24)","(37, 7)","(5, 25)",47,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/87ba3df8-91e1-44f8-8e13-02ab31330da9.png,59017
Bot 2,0a0b9d04-39e2-4449-a989-c06581135887,0.8500000000000001,"(9, 24)","(37, 7)","(5, 25)",47,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0a0b9d04-39e2-4449-a989-c06581135887.png,59017
Bot 3,c9e09817-32af-401d-9139-3e2efa09b52c,0.8500000000000001,"(9, 24)","(37, 7)","(5, 25)",47,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c9e09817-32af-401d-9139-3e2efa09b52c.png,59017
Bot 4,a3a57e87-a652-467e-94fb-ee4b8c5ff0f1,0.8500000000000001,"(9, 24)","(37, 7)","(5, 25)",47,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a3a57e87-a652-467e-94fb-ee4b8c5ff0f1.png,59017
Bot 1,6ac388d2-4b7f-4e08-baef-378eea42bfc8,0.8500000000000001,"(35, 4)","(8, 37)","(14, 8)",15,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/6ac388d2-4b7f-4e08-baef-378eea42bfc8.png,23909
Bot 2,4a64e6b1-af12-44e8-821a-b92948543be4,0.8500000000000001,"(35, 4)","(8, 37)","(14, 8)",16,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/4a64e6b1-af12-44e8-821a-b92948543be4.png,23909
Bot 3,1b9b3a57-3418-4476-a0d9-2a84c3e5c0f7,0.8500000000000001,"(35, 4)","(8, 37)","(14, 8)",47,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/1b9b3a57-3418-4476-a0d9-2a84c3e5c0f7.png,23909
Bot 4,eb4ed70a-5f0a-4cc2-9199-18533d66b259,0.8500000000000001,"(35, 4)","(8, 37)","(14, 8)",53,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/eb4ed70a-5f0a-4cc2-9199-18533d66b259.png,23909
Bot 1,f7d5dd93-5795-4146-a955-86136c05a8db,0.8500000000000001,"(16, 28)","(29, 21)","(29, 27)",5,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/f7d5dd93-5795-4146-a955-86136c05a8db.png,89974
Bot 2,06c396e5-7cf5-4470-abe0-781e37174da1,0.8500000000000001,"(16, 28)","(29, 21)","(29, 27)",6,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/06c396e5-7cf5-4470-abe0-781e37174da1.png,89974
Bot 3,90ee1b34-2dcc-403b-898e-197332fb1896,0.8500000000000001,"(16, 28)","(29, 21)","(29, 27)",5,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/90ee1b34-2dcc-403b-898e-197332fb1896.png,89974
Bot 4,1dff693a-b66d-4193-95b6-ea4e559eb01a,0.8500000000000001,"(16, 28)","(29, 21)","(29, 27)",5,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/1dff693a-b66d-4193-95b6-ea4e559eb01a.png,89974
Bot 1,fa45822c-27bb-4c3a-b15e-7f99bf088aa6,0.8500000000000001,"(23, 37)","(13, 15)","(37, 7)",32,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/fa45822c-27bb-4c3a-b15e-7f99bf088aa6.png,30772
Bot 2,c181dc92-3da3-4d8c-9b42-8f1769d6863a,0.8500000000000001,"(23, 37)","(13, 15)","(37, 7)",32,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c181dc92-3da3-4d8c-9b42-8f1769d6863a.png,30772
Bot 3,a8900497-08b9-4518-a26f-e1aa14cdc7fd,0.8500000000000001,"(23, 37)","(13, 15)","(37, 7)",32,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a8900497-08b9-4518-a26f-e1aa14cdc7fd.png,30772
Bot 4,40f086a2-fd85-4ed5-84ce-73c1cfb4f10d,0.8500000000000001,"(23, 37)","(13, 15)","(37, 7)",32,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/40f086a2-fd85-4ed5-84ce-73c1cfb4f10d.png,30772
Bot 1,5ffbe4d3-1bc8-47c7-b82e-24068fbbe0c7,0.8500000000000001,"(15, 16)","(23, 34)","(20, 5)",32,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5ffbe4d3-1bc8-47c7-b82e-24068fbbe0c7.png,66050
Bot 2,1ee58b01-eb72-4b74-a652-199f91edbb22,0.8500000000000001,"(15, 16)","(23, 34)","(20, 5)",32,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/1ee58b01-eb72-4b74-a652-199f91edbb22.png,66050
Bot 3,5609575b-7b54-4195-9c0b-0fdc90330b51,0.8500000000000001,"(15, 16)","(23, 34)","(20, 5)",32,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5609575b-7b54-4195-9c0b-0fdc90330b51.png,66050
Bot 4,c1d8275b-f969-47ae-8744-eb5519bf44ea,0.8500000000000001,"(15, 16)","(23, 34)","(20, 5)",32,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c1d8275b-f969-47ae-8744-eb5519bf44ea.png,66050
Bot 1,24357945-4d9d-4efb-bd48-778d6e4f6928,0.8500000000000001,"(29, 26)","(29, 16)","(35, 9)",15,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/24357945-4d9d-4efb-bd48-778d6e4f6928.png,39183
Bot 2,ab76056a-c868-47b4-8c61-228bd579a684,0.8500000000000001,"(29, 26)","(29, 16)","(35, 9)",13,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/ab76056a-c868-47b4-8c61-228bd579a684.png,39183
Bot 3,c930a088-1152-4110-81af-5f4e68e09095,0.8500000000000001,"(29, 26)","(29, 16)","(35, 9)",13,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c930a088-1152-4110-81af-5f4e68e09095.png,39183
Bot 4,c065e2a9-be2b-47d6-b8e8-94914a3a5e04,0.8500000000000001,"(29, 26)","(29, 16)","(35, 9)",13,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/c065e2a9-be2b-47d6-b8e8-94914a3a5e04.png,39183
Bot 1,f8c7796e-d876-4b81-a3bf-b1ff9b123517,0.8500000000000001,"(18, 17)","(24, 14)","(22, 17)",2,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/f8c7796e-d876-4b81-a3bf-b1ff9b123517.png,46258
Bot 2,ba731d97-c9aa-49e8-beca-2c939b0ed8b5,0.8500000000000001,"(18, 17)","(24, 14)","(22, 17)",5,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/ba731d97-c9aa-49e8-beca-2c939b0ed8b5.png,46258
Bot 3,205d883a-b644-43a3-a3c2-34635107c5d1,0.8500000000000001,"(18, 17)","(24, 14)","(22, 17)",5,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/205d883a-b644-43a3-a3c2-34635107c5d1.png,46258
Bot 4,95d7e12c-3012-42f3-8662-7197b65cf512,0.8500000000000001,"(18, 17)","(24, 14)","(22, 17)",4,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/95d7e12c-3012-42f3-8662-7197b65cf512.png,46258
Bot 1,8a1ec026-8e95-4e5a-83e2-c6e71ddb34ff,0.8500000000000001,"(12, 19)","(8, 18)","(19, 9)",7,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/8a1ec026-8e95-4e5a-83e2-c6e71ddb34ff.png,97041
Bot 2,0113b43f-8f3f-4b9e-a712-444e24869bf8,0.8500000000000001,"(12, 19)","(8, 18)","(19, 9)",7,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0113b43f-8f3f-4b9e-a712-444e24869bf8.png,97041
Bot 3,79fdbb7a-8fc9-4769-93e9-c9f7e2e5f6e9,0.8500000000000001,"(12, 19)","(8, 18)","(19, 9)",7,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/79fdbb7a-8fc9-4769-93e9-c9f7e2e5f6e9.png,97041
Bot 4,0e314ce8-0ff0-4918-86c0-50b1c4717bcb,0.8500000000000001,"(12, 19)","(8, 18)","(19, 9)",7,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0e314ce8-0ff0-4918-86c0-50b1c4717bcb.png,97041
Bot 1,54ef2c37-5714-4103-8c9c-fe5472910042,0.8500000000000001,"(10, 32)","(36, 15)","(9, 38)",51,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/54ef2c37-5714-4103-8c9c-fe5472910042.png,91877
Bot 2,2dc6697f-d6fc-4230-961c-6586727bb9b5,0.8500000000000001,"(10, 32)","(36, 15)","(9, 38)",51,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/2dc6697f-d6fc-4230-961c-6586727bb9b5.png,91877
Bot 3,30913ca1-0a24-47c2-a1b4-9adc73286266,0.8500000000000001,"(10, 32)","(36, 15)","(9, 38)",51,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/30913ca1-0a24-47c2-a1b4-9adc73286266.png,91877
Bot 4,9e43d343-ff23-4620-bea1-a008607cddff,0.8500000000000001,"(10, 32)","(36, 15)","(9, 38)",51,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/9e43d343-ff23-4620-bea1-a008607cddff.png,91877
Bot 1,dd37a197-c9b2-4dc2-a407-6021193123bb,0.8500000000000001,"(6, 26)","(35, 7)","(8, 2)",26,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/dd37a197-c9b2-4dc2-a407-6021193123bb.png,31336
Bot 2,303fd547-a468-4795-87eb-0822e6e31c88,0.8500000000000001,"(6, 26)","(35, 7)","(8, 2)",35,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/303fd547-a468-4795-87eb-0822e6e31c88.png,31336
Bot 3,8f8812e7-cf13-4a5a-912d-a447ab291505,0.8500000000000001,"(6, 26)","(35, 7)","(8, 2)",31,Bot caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/8f8812e7-cf13-4a5a-912d-a447ab291505.png,31336
Bot 4,5ca74524-f60a-419d-8fa6-39a2704685a8,0.8500000000000001,"(6, 26)","(35, 7)","(8, 2)",36,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5ca74524-f60a-419d-8fa6-39a2704685a8.png,31336
Bot 1,a486d827-316f-4b02-b0ed-7405cf68bcec,0.8500000000000001,"(33, 11)","(10, 35)","(19, 37)",23,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/a486d827-316f-4b02-b0ed-7405cf68bcec.png,19937
Bot 2,b33e23eb-6e8c-404f-b728-b7ba38aea245,0.8500000000000001,"(33, 11)","(10, 35)","(19, 37)",16,,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/b33e23eb-6e8c-404f-b728-b7ba38aea245.png,19937
Bot 3,06190160-5c48-4b5d-a388-70b4a3e7892d,0.8500000000000001,"(33, 11)","(10, 35)","(19, 37)",20,Path blocked,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/06190160-5c48-4b5d-a388-70b4a3e7892d.png,19937
Bot 4,aa045bb3-db79-4c91-aeb0-054b0f768e43,0.8500000000000001,"(33, 11)","(10, 35)","(19, 37)",23,Button caught fire,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/aa045bb3-db79-4c91-aeb0-054b0f768e43.png,19937
Bot 1,2b2588e7-00a0-4f2d-a480-13847d3ee2b2,0.8500000000000001,"(32, 20)","(26, 29)","(38, 24)",15,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/2b2588e7-00a0-4f2d-a480-13847d3ee2b2.png,83184
Bot 2,47c635c8-05b0-407a-bc79-61d1126efe94,0.8500000000000001,"(32, 20)","(26, 29)","(38, 24)",15,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/47c635c8-05b0-407a-bc79-61d1126efe94.png,83184
Bot 3,e62853b3-f56b-4b11-bbb5-16359e1b2214,0.8500000000000001,"(32, 20)","(26, 29)","(38, 24)",15,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/e62853b3-f56b-4b11-bbb5-16359e1b2214.png,83184
Bot 4,5d0b174e-29d4-4cd9-a750-3b76e18a0b42,0.8500000000000001,"(32, 20)","(26, 29)","(38, 24)",15,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/5d0b174e-29d4-4cd9-a750-3b76e18a0b42.png,83184
Bot 1,ba6a896b-91bb-4daf-a0cd-2f1527c9c903,0.8500000000000001,"(10, 38)","(3, 37)","(34, 25)",12,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/ba6a896b-91bb-4daf-a0cd-2f1527c9c903.png,38338
Bot 2,56f9efd8-607b-4669-8020-42914121a4c4,0.8500000000000001,"(10, 38)","(3, 37)","(34, 25)",12,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/56f9efd8-607b-4669-8020-42914121a4c4.png,38338
Bot 3,0d73db1e-98e9-4c1d-b3ee-c4be8e50788a,0.8500000000000001,"(10, 38)","(3, 37)","(34, 25)",12,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/0d73db1e-98e9-4c1d-b3ee-c4be8e50788a.png,38338
Bot 4,eed3e0ba-901a-41cd-898a-cbbb5cc1f906,0.8500000000000001,"(10, 38)","(3, 37)","(34, 25)",12,Success,/Users/drcrocs22/Developer/Rutgers Projects/Intro To AI/PROJECT_1_FINAL/final_frames/eed3e0ba-901a-41cd-898a-cbbb5cc1f906.png,38338
